(0, 0, 0, 0, 20402013401, 472.59060340445234)
(0, 0, 0, 1, 20402010300, 521.808425451785)
(0, 0, 0, 2, 30703012900, 506.2362696374237)
(0, 0, 0, 3, 40703012302, 542.3842192081416)
(0, 0, 0, 4, 20402013400, 456.47296836683313)
(0, 0, 0, 5, 30703012700, 504.570720506281)
(0, 0, 0, 6, 40403010502, 495.93974570662226)
(0, 0, 0, 7, 40703010700, 459.16242968525256)
(0, 0, 0, 8, 20402013000, 369.1174685300139)
(0, 0, 0, 9, 30703012800, 466.1035836106521)
(0, 0, 0, 10, 20402013102, 453.82486355440625)
(0, 0, 0, 11, 40703012301, 573.9329659335297)
(0, 0, 0, 12, 20402012702, 323.9098633656427)
(0, 0, 0, 13, 20402013201, 454.86937184857015)
(0, 0, 0, 1, 10408011100, 354.77070171723983)
(0, 0, 0, 1, 10408012001, 247.67509293778082)
(0, 0, 0, 1, 10408011900, 195.4194463770455)
(0, 0, 0, 1, 10408012000, 257.50634142312464)
(0, 0, 0, 1, 10408011702, 381.1378891912351)
(0, 0, 0, 1, 10408011901, 191.6677142874094)
(0, 0, 0, 1, 10408011200, 390.0134404327575)
(0, 0, 0, 2, 40703011800, 757.4581552416734)
(0, 0, 0, 2, 20402014400, 638.8595288149461)
(0, 0, 0, 2, 20402014600, 505.51674899895085)
(0, 0, 0, 2, 40703012200, 581.821373979628)
(0, 0, 0, 2, 20402015300, 1001.5650399145671)
(0, 0, 0, 2, 10408011000, 795.9787611040878)
(0, 0, 0, 2, 40703013500, 476.7836097018074)
(0, 0, 0, 2, 20402014503, 608.713591569785)
(0, 0, 0, 2, 20402015201, 726.2751893222796)
(0, 0, 0, 2, 10408012100, 505.54149965029933)
(0, 0, 0, 2, 40703012201, 364.5692671135555)
(0, 0, 0, 2, 40703013501, 553.7457662238054)
(0, 0, 0, 3, 40703013400, 590.161755436837)
(0, 0, 0, 3, 10408011703, 613.4984231266825)
(0, 0, 0, 3, 10408011407, 644.9544317897764)
(0, 0, 0, 3, 40703013401, 623.1753446307566)
(0, 0, 0, 3, 40703013402, 786.4673555943591)
(0, 0, 0, 3, 20402014200, 735.4758858630023)
(0, 0, 0, 3, 10408011403, 631.5684029874569)
(0, 0, 0, 3, 10408011700, 499.3004924479964)
(0, 0, 0, 3, 20402014103, 713.954834605778)
(0, 0, 0, 3, 10408011404, 643.3171360592203)
(0, 0, 0, 3, 20402014101, 672.4729856208864)
(0, 0, 0, 3, 10408011405, 701.4031485872534)
(0, 0, 0, 3, 20402014100, 703.2420045281713)
(0, 0, 0, 3, 10408011804, 485.5266052842494)
(0, 0, 0, 3, 10408011801, 597.7769229867231)
(0, 0, 0, 3, 10408011400, 846.6256600560224)
(0, 0, 0, 3, 20402015400, 685.9731439667729)
(0, 0, 0, 4, 20187020100, 267.15618794896324)
(0, 0, 0, 4, 20402012401, 237.67152304138023)
(0, 0, 0, 4, 20402012800, 320.54251254302045)
(0, 0, 0, 4, 20402012200, 184.72162502036505)
(0, 0, 0, 4, 20402012300, 181.61779379230398)
(0, 0, 0, 4, 20402012700, 303.7726293804592)
(0, 0, 0, 5, 20186030201, 603.7830021617577)
(0, 0, 0, 5, 10408011504, 484.05224687281554)
(0, 0, 0, 5, 10408011500, 509.74144677046934)
(0, 0, 0, 5, 10408011502, 424.5441386319939)
(0, 0, 0, 5, 10408011505, 559.183967391026)
(0, 0, 0, 5, 40703013803, 981.5010278804933)
(0, 0, 0, 5, 10408011603, 489.3193899910258)
(0, 0, 0, 5, 10408011501, 515.5385652396027)
(0, 0, 0, 5, 40703013800, 891.0756715971517)
(0, 0, 0, 5, 20402014502, 695.4919870060754)
(0, 0, 0, 5, 20186030204, 786.995924385496)
(0, 0, 0, 5, 10408011601, 520.5753603198568)
(0, 0, 0, 5, 10408011602, 483.8397346287459)
(0, 0, 0, 5, 20186030200, 677.8853775772523)
(0, 0, 0, 6, 40703012600, 651.9258436416516)
(0, 0, 0, 6, 20402013300, 562.3818638223303)
(0, 0, 0, 6, 40703011401, 761.1990781979189)
(0, 0, 0, 6, 40703011400, 746.544183771041)
(0, 0, 0, 6, 40703012500, 529.2543332114954)
(0, 0, 0, 6, 40703013000, 780.6613829330114)
(0, 0, 0, 6, 40703012400, 494.592080082264)
(0, 0, 0, 6, 40703011200, 690.7593363578848)
(0, 0, 0, 6, 20402013500, 558.3072083365228)
(0, 0, 0, 7, 20402015301, 821.3103384052328)
(0, 0, 0, 7, 10408013500, 748.6326636928072)
(0, 0, 0, 7, 20402014501, 1007.607177467558)
(0, 0, 0, 7, 10408013400, 698.6197218392582)
(0, 0, 0, 7, 10408010800, 1022.4434952767353)
(0, 0, 0, 8, 20402014800, 632.4424834422248)
(0, 0, 0, 8, 20402012500, 175.64500399666642)
(0, 0, 0, 8, 30402011202, 321.50724809288033)
(0, 0, 0, 8, 20402012101, 162.7768990054102)
(0, 0, 0, 8, 20402015100, 290.9946897169141)
(0, 0, 0, 8, 10408012200, 386.14404208685175)
(0, 0, 0, 8, 40703012002, 671.4874494340805)
(0, 0, 0, 8, 20402011700, 169.0566736889549)
(0, 0, 0, 8, 40703011602, 274.6260839108661)
(0, 0, 0, 8, 20402010900, 232.73968411455232)
(0, 0, 0, 8, 40703011701, 351.94375697980104)
(0, 0, 0, 8, 40703012101, 342.2168629019499)
(0, 0, 0, 8, 20402011100, 188.61843285367786)
(0, 0, 0, 8, 40703012003, 618.6676455858284)
(0, 0, 0, 8, 20402011500, 177.54073740090138)
(0, 0, 0, 8, 20402015000, 285.80814763216694)
(0, 0, 0, 8, 40703011502, 302.6693752230758)
(0, 0, 0, 8, 40703011600, 279.43080945120545)
(0, 0, 0, 8, 40703014100, 326.6396433586072)
(0, 0, 0, 8, 30703013300, 292.09399732425123)
(0, 0, 0, 8, 10408012300, 359.5164866368725)
(0, 0, 0, 8, 20402011300, 189.1769065062562)
(0, 0, 0, 8, 20402010801, 247.3951232046313)
(0, 0, 0, 8, 20186030206, 568.1558683997442)
(0, 0, 0, 8, 20402010800, 266.6340424753268)
(0, 0, 0, 8, 40703011500, 333.13166731752784)
(0, 0, 0, 8, 40703014101, 331.7924286809453)
(0, 0, 0, 8, 40703014203, 313.1750073925664)
(0, 0, 0, 8, 20402011800, 169.96623688668512)
(0, 0, 0, 8, 20402011400, 184.3014953144912)
(0, 0, 0, 8, 20402011600, 165.90583809639202)
(0, 0, 0, 8, 20402014901, 311.45494968617646)
(0, 0, 0, 8, 20402012601, 213.86766793317906)
(0, 0, 0, 8, 40703012001, 702.208935424691)
(0, 0, 0, 8, 40703011601, 279.31354972605294)
(0, 0, 0, 8, 40703013802, 901.4976353563515)
(0, 0, 0, 8, 20402011000, 206.92237188387665)
(0, 0, 0, 8, 10408013200, 617.16224214375)
(0, 0, 0, 8, 40703012000, 558.3238566598907)
(0, 0, 0, 8, 20402012400, 206.76337845929385)
(0, 0, 0, 8, 10408013300, 600.6176804497952)
(0, 0, 0, 8, 20402011900, 164.82517297387363)
(0, 0, 0, 8, 30402011100, 505.2647195847415)
(0, 0, 0, 8, 20402012703, 214.55126566358027)
(0, 0, 0, 8, 10408014300, 560.4967386718288)
(0, 0, 0, 8, 10408013100, 385.3264168771969)
(0, 0, 0, 8, 20402011200, 188.45488476956064)
(0, 0, 0, 8, 30402011203, 316.6284840441093)
(0, 0, 0, 8, 20402012602, 220.26217038676052)
(0, 0, 0, 8, 40703013801, 642.2396924054023)
(0, 0, 0, 8, 20402012701, 244.50064250895065)
(0, 0, 0, 8, 40703014103, 302.2477151178394)
(0, 0, 0, 8, 10408012500, 349.5188041005476)
(0, 0, 0, 8, 10408014200, 536.4576426638247)
(0, 0, 0, 8, 20402010400, 413.8876991324742)
(0, 0, 0, 8, 20402012000, 165.2485845350416)
(0, 0, 0, 8, 30703013500, 262.00148650892953)
(0, 0, 0, 8, 20186030205, 416.83286378148927)
(0, 0, 0, 9, 40115010700, 689.4007677035565)
(0, 0, 0, 9, 20402014000, 834.0910916380191)
(0, 0, 0, 9, 20402013700, 720.4439926453083)
(0, 0, 0, 9, 20402013900, 618.093051245616)
(0, 0, 0, 9, 20402015500, 568.3539736713428)
(0, 0, 0, 9, 20402013702, 758.4611678905379)
(0, 0, 0, 9, 40703013100, 627.0588917474374)
(0, 0, 0, 9, 40703011300, 643.4899373985884)
(0, 0, 0, 9, 20402013800, 637.7732897429854)
(0, 1, 0, 0, 20402013401, 603.8441964900646)
(0, 1, 0, 1, 20402010300, 721.5709170218482)
(0, 1, 0, 2, 30703012900, 835.8389635642857)
(0, 1, 0, 3, 40703012302, 698.3714337301412)
(0, 1, 0, 4, 20402013400, 488.468070607996)
(0, 1, 0, 5, 30703012700, 624.100146761628)
(0, 1, 0, 6, 40403010502, 718.1094651537217)
(0, 1, 0, 7, 40703010700, 875.8898153862618)
(0, 1, 0, 8, 20402013000, 456.9719338295052)
(0, 1, 0, 9, 30703012800, 801.9566883297917)
(0, 1, 0, 10, 20402013102, 831.1508490372294)
(0, 1, 0, 11, 40703012301, 658.00168236118)
(0, 1, 0, 12, 20402012702, 425.79672033266485)
(0, 1, 0, 13, 20402013201, 611.3336739420168)
(0, 1, 0, 1, 10408011100, 317.85823547910536)
(0, 1, 0, 1, 10408012001, 122.63752374864433)
(0, 1, 0, 1, 10408011900, 89.9539948905396)
(0, 1, 0, 1, 10408012000, 137.55608571325035)
(0, 1, 0, 1, 10408011702, 220.4526749148742)
(0, 1, 0, 1, 10408011901, 82.1782577693582)
(0, 1, 0, 1, 10408011200, 355.08296585755375)
(0, 1, 0, 2, 40703011800, 1220.769414576828)
(0, 1, 0, 2, 20402014400, 1087.5918261134668)
(0, 1, 0, 2, 20402014600, 671.3018990320594)
(0, 1, 0, 2, 40703012200, 609.0944761512083)
(0, 1, 0, 2, 20402015300, 1904.6711448500394)
(0, 1, 0, 2, 10408011000, 1268.1336019807095)
(0, 1, 0, 2, 40703013500, 442.48069202961165)
(0, 1, 0, 2, 20402014503, 1067.3345318510474)
(0, 1, 0, 2, 20402015201, 1203.4448456222876)
(0, 1, 0, 2, 10408012100, 428.9087314889359)
(0, 1, 0, 2, 40703012201, 190.85137049800463)
(0, 1, 0, 2, 40703013501, 768.309544745903)
(0, 1, 0, 3, 40703013400, 310.01041984768887)
(0, 1, 0, 3, 10408011703, 937.8385573095368)
(0, 1, 0, 3, 10408011407, 539.2513366632385)
(0, 1, 0, 3, 40703013401, 339.7230356270596)
(0, 1, 0, 3, 40703013402, 1227.3051430171515)
(0, 1, 0, 3, 20402014200, 338.1189583620832)
(0, 1, 0, 3, 10408011403, 564.4889711291519)
(0, 1, 0, 3, 10408011700, 538.6932721373544)
(0, 1, 0, 3, 20402014103, 323.2431583101702)
(0, 1, 0, 3, 10408011404, 627.3573140017877)
(0, 1, 0, 3, 20402014101, 316.03734320467976)
(0, 1, 0, 3, 10408011405, 586.5521268580237)
(0, 1, 0, 3, 20402014100, 310.64647919580835)
(0, 1, 0, 3, 10408011804, 367.10289740889795)
(0, 1, 0, 3, 10408011801, 1111.4386895492955)
(0, 1, 0, 3, 10408011400, 1241.0248453150264)
(0, 1, 0, 3, 20402015400, 640.1266318729978)
(0, 1, 0, 4, 20187020100, 272.3883723277816)
(0, 1, 0, 4, 20402012401, 201.77217694241284)
(0, 1, 0, 4, 20402012800, 342.89813609186467)
(0, 1, 0, 4, 20402012200, 180.38843044153643)
(0, 1, 0, 4, 20402012300, 135.1601137717048)
(0, 1, 0, 4, 20402012700, 240.49132431857873)
(0, 1, 0, 5, 20186030201, 707.3484971693512)
(0, 1, 0, 5, 10408011504, 487.1431686813614)
(0, 1, 0, 5, 10408011500, 493.63029658561373)
(0, 1, 0, 5, 10408011502, 407.376141373509)
(0, 1, 0, 5, 10408011505, 561.7806986415544)
(0, 1, 0, 5, 40703013803, 816.9129870949963)
(0, 1, 0, 5, 10408011603, 541.2460223690608)
(0, 1, 0, 5, 10408011501, 543.0636806497184)
(0, 1, 0, 5, 40703013800, 824.2926739532344)
(0, 1, 0, 5, 20402014502, 873.479680579375)
(0, 1, 0, 5, 20186030204, 809.3153788979496)
(0, 1, 0, 5, 10408011601, 646.9767699444486)
(0, 1, 0, 5, 10408011602, 566.1178890064729)
(0, 1, 0, 5, 20186030200, 822.969395401044)
(0, 1, 0, 6, 40703012600, 1291.982195249908)
(0, 1, 0, 6, 20402013300, 1077.5630713619537)
(0, 1, 0, 6, 40703011401, 1065.6836685552332)
(0, 1, 0, 6, 40703011400, 933.890651590678)
(0, 1, 0, 6, 40703012500, 1030.846758400259)
(0, 1, 0, 6, 40703013000, 686.2560843128902)
(0, 1, 0, 6, 40703012400, 920.6953500828209)
(0, 1, 0, 6, 40703011200, 1014.3296300543713)
(0, 1, 0, 6, 20402013500, 938.614931266384)
(0, 1, 0, 7, 20402015301, 1041.5530247747351)
(0, 1, 0, 7, 10408013500, 1104.973027725556)
(0, 1, 0, 7, 20402014501, 1901.390475000351)
(0, 1, 0, 7, 10408013400, 1178.3150804861289)
(0, 1, 0, 7, 10408010800, 1050.001016204918)
(0, 1, 0, 8, 20402014800, 511.9884306039093)
(0, 1, 0, 8, 20402012500, 157.19214984885812)
(0, 1, 0, 8, 30402011202, 148.819531221808)
(0, 1, 0, 8, 20402012101, 83.74754201921479)
(0, 1, 0, 8, 20402015100, 241.59555446350134)
(0, 1, 0, 8, 10408012200, 494.9269814404571)
(0, 1, 0, 8, 40703012002, 1009.2506777069516)
(0, 1, 0, 8, 20402011700, 98.94156571484596)
(0, 1, 0, 8, 40703011602, 150.30836156107185)
(0, 1, 0, 8, 20402010900, 193.10471791754674)
(0, 1, 0, 8, 40703011701, 260.4833122088017)
(0, 1, 0, 8, 40703012101, 396.61008847610964)
(0, 1, 0, 8, 20402011100, 136.39601720192786)
(0, 1, 0, 8, 40703012003, 900.5839326604828)
(0, 1, 0, 8, 20402011500, 172.03982044758644)
(0, 1, 0, 8, 20402015000, 137.10029287371472)
(0, 1, 0, 8, 40703011502, 178.22109012869578)
(0, 1, 0, 8, 40703011600, 151.87137810541174)
(0, 1, 0, 8, 40703014100, 339.08424180978454)
(0, 1, 0, 8, 30703013300, 264.2229402926675)
(0, 1, 0, 8, 10408012300, 307.1586162732521)
(0, 1, 0, 8, 20402011300, 143.33205292724224)
(0, 1, 0, 8, 20402010801, 135.88075686702342)
(0, 1, 0, 8, 20186030206, 546.0684087183666)
(0, 1, 0, 8, 20402010800, 227.8913590870901)
(0, 1, 0, 8, 40703011500, 345.82834009271556)
(0, 1, 0, 8, 40703014101, 405.9344483098706)
(0, 1, 0, 8, 40703014203, 389.94238057553997)
(0, 1, 0, 8, 20402011800, 94.8396372377732)
(0, 1, 0, 8, 20402011400, 139.73276224440386)
(0, 1, 0, 8, 20402011600, 121.0419504389945)
(0, 1, 0, 8, 20402014901, 114.05477141251669)
(0, 1, 0, 8, 20402012601, 111.7807147630154)
(0, 1, 0, 8, 40703012001, 931.4403018448176)
(0, 1, 0, 8, 40703011601, 152.9780912128035)
(0, 1, 0, 8, 40703013802, 677.7603580655)
(0, 1, 0, 8, 20402011000, 158.78947947949945)
(0, 1, 0, 8, 10408013200, 556.1830136136875)
(0, 1, 0, 8, 40703012000, 288.9667050338955)
(0, 1, 0, 8, 20402012400, 199.1838387514118)
(0, 1, 0, 8, 10408013300, 687.4277094879707)
(0, 1, 0, 8, 20402011900, 157.87708831972168)
(0, 1, 0, 8, 30402011100, 544.3743629176618)
(0, 1, 0, 8, 20402012703, 113.50282011413272)
(0, 1, 0, 8, 10408014300, 561.2087414620978)
(0, 1, 0, 8, 10408013100, 294.5190790637173)
(0, 1, 0, 8, 20402011200, 163.66943583526594)
(0, 1, 0, 8, 30402011203, 136.9323834411748)
(0, 1, 0, 8, 20402012602, 116.60365447984746)
(0, 1, 0, 8, 40703013801, 421.9143585917137)
(0, 1, 0, 8, 20402012701, 129.58486521551197)
(0, 1, 0, 8, 40703014103, 140.9948704820169)
(0, 1, 0, 8, 10408012500, 256.69324695765556)
(0, 1, 0, 8, 10408014200, 387.4007590049268)
(0, 1, 0, 8, 20402010400, 414.1161383309559)
(0, 1, 0, 8, 20402012000, 132.75338174045382)
(0, 1, 0, 8, 30703013500, 206.61101398540623)
(0, 1, 0, 8, 20186030205, 140.10479355014124)
(0, 1, 0, 9, 40115010700, 601.3888061154439)
(0, 1, 0, 9, 20402014000, 608.2489306186322)
(0, 1, 0, 9, 20402013700, 751.2826268340931)
(0, 1, 0, 9, 20402013900, 683.2731500637283)
(0, 1, 0, 9, 20402015500, 506.29426353063315)
(0, 1, 0, 9, 20402013702, 900.5900373211313)
(0, 1, 0, 9, 40703013100, 546.6071183393948)
