(0, 0, 0, 1, '40703-01-15-02', 0.1663435645322491)
(0, 0, 0, 1, '10408-01-31-00', 0.17493863694117115)
(0, 0, 0, 1, '20402-01-55-00', 0.2928697186360941)
(0, 0, 0, 1, '40703-01-13-00', 0.40191896704194774)
(0, 0, 0, 1, '20402-01-37-02', 0.39151673934264497)
(0, 0, 0, 1, '10408-01-34-00', 0.5872353066326373)
(0, 0, 0, 1, '10408-01-35-00', 0.49442244399946395)
(0, 0, 0, 1, '40703-01-14-00', 0.41962431966259567)
(0, 0, 0, 1, '20402-01-35-00', 0.3149476670884203)
(0, 0, 0, 1, '40703-01-24-00', 0.3288606137644262)
(0, 0, 0, 1, '10408-01-14-07', 0.485107756017147)
(0, 0, 0, 1, '20402-01-54-00', 0.3710761443327843)
(0, 0, 0, 1, '10408-01-14-00', 0.909406246264865)
(0, 0, 0, 1, '40703-01-34-02', 0.45325121203919294)
(0, 0, 0, 1, '10408-01-14-03', 0.46382695278588626)
(0, 0, 0, 2, '20402-01-24-01', 0.29915825838713445)
(0, 0, 0, 2, '20402-01-23-00', 0.4944244294435694)
(0, 0, 0, 2, '40703-01-23-02', 0.37756662811342323)
(0, 0, 0, 2, '40403-01-05-02', 0.26274398390087267)
(0, 0, 0, 2, '40703-01-23-01', 0.3842854876751712)
(0, 0, 0, 2, '20402-01-27-02', 0.2723199829415127)
(0, 0, 0, 2, '20402-01-30-00', 0.18578353461363586)
(0, 0, 0, 2, '10408-01-20-01', 0.16142869769341772)
(0, 0, 0, 2, '10408-01-11-00', 0.1804991304706561)
(0, 0, 0, 2, '40703-01-22-01', 0.19661137719953026)
(0, 0, 0, 2, '20402-01-53-00', 1.6980372124910983)
(0, 0, 0, 2, '40703-01-22-00', 0.46001681411276113)
(0, 0, 0, 2, '20402-01-46-00', 0.4172031913651928)
(0, 0, 0, 2, '20186-03-02-00', 0.6036979873399464)
(0, 0, 0, 2, '20402-01-45-02', 0.583957166491017)
(0, 0, 0, 2, '20186-03-02-04', 0.7134757708199145)
(0, 0, 0, 2, '10408-01-15-05', 0.39276430400512485)
(0, 0, 0, 2, '20186-03-02-01', 0.5638424601837171)
(0, 0, 0, 2, '20402-01-12-00', 0.4918884667829128)
(0, 0, 0, 2, '10408-01-25-00', 0.1857932470963831)
(0, 0, 0, 2, '40703-01-20-02', 0.33398824272821054)
(0, 0, 0, 2, '40703-01-16-00', 0.15035548811820745)
(0, 0, 0, 2, '20402-01-20-00', 0.5439460937363)
(0, 0, 0, 2, '20402-01-10-00', 0.42095506769356855)
(0, 0, 0, 2, '10408-01-32-00', 0.3445908226496714)
(0, 0, 0, 2, '20402-01-51-00', 0.12258306714220082)
(0, 0, 0, 2, '40703-01-21-01', 0.15128598696860554)
(0, 0, 0, 2, '40703-01-20-01', 0.3448320581660609)
(0, 0, 0, 2, '20402-01-26-02', 0.33110336928313105)
(0, 0, 0, 2, '20402-01-13-00', 0.4567135266871463)
(0, 0, 0, 2, '30703-01-33-00', 0.17474368703383747)
(0, 0, 0, 2, '20402-01-49-01', 0.15956915415729156)
(0, 0, 0, 2, '40703-01-16-01', 0.16081632307401206)
(0, 0, 0, 2, '30402-01-12-03', 0.13713695631853987)
(0, 0, 0, 2, '20402-01-27-03', 0.34891856465066484)
(0, 0, 0, 2, '40703-01-15-00', 0.13927182702698462)
(0, 0, 0, 2, '40703-01-38-01', 0.3695449813277134)
(0, 0, 0, 2, '20402-01-39-00', 0.3403744302042824)
(0, 0, 0, 2, '20402-01-38-00', 0.3451171026097076)
(0, 0, 0, 2, '20402-01-37-00', 0.3881354427623086)
(0, 0, 0, 2, '20402-01-45-01', 1.457271831903644)
(0, 0, 0, 2, '10408-01-34-00', 0.6370390076910761)
(0, 0, 0, 2, '40703-01-30-00', 0.45973399928748787)
(0, 0, 0, 2, '40703-01-14-01', 0.4100464243162642)
(0, 0, 0, 2, '40703-01-25-00', 0.35737813674546615)
(0, 0, 0, 2, '10408-01-17-00', 0.32354318158196677)
(0, 0, 0, 2, '10408-01-14-05', 0.7330698099525009)
(0, 0, 0, 2, '40703-01-34-01', 0.505362170100686)
(0, 0, 0, 2, '20402-01-41-00', 0.7426259904242567)
(0, 0, 0, 2, '20402-01-42-00', 0.8115358616615251)
(0, 0, 0, 3, '20402-01-28-00', 0.3938909702936863)
(0, 0, 0, 3, '20402-01-24-01', 0.3672853600229249)
(0, 0, 0, 3, '20402-01-30-00', 0.19834054330117712)
(0, 0, 0, 3, '20402-01-34-01', 0.2752340798830256)
(0, 0, 0, 3, '20402-01-27-02', 0.3201106972769568)
(0, 0, 0, 3, '40703-01-07-00', 0.37018344998575037)
(0, 0, 0, 3, '20402-01-34-00', 0.2595674559628502)
(0, 0, 0, 3, '10408-01-19-01', 0.414441174271358)
(0, 0, 0, 3, '10408-01-11-00', 0.19205821938508544)
(0, 0, 0, 3, '20402-01-53-00', 1.6237219389786848)
(0, 0, 0, 3, '40703-01-22-01', 0.19983745412375048)
(0, 0, 0, 3, '40703-01-35-00', 0.3444142713665192)
(0, 0, 0, 3, '40703-01-22-00', 0.43028698093661977)
