#n_clusters: 0, n_segment_len: 0, n_training_class: 0
4.913566640979002500e+02,1.017588052988884684e+01
7.956057560206430708e+02,5.898624259279146997e+01
4.648611526511693910e+02,4.876926639884658243e+00
6.079897243487693004e+02,1.508106730276953158e+02
5.731170274199864707e+02,5.432945165611241833e+01
7.478569960740436500e+02,9.778490027014423447e+01
4.896689272733764255e+02,6.067357095220479124e+01
#n_clusters: 0, n_segment_len: 1, n_training_class: 1
1.575645092793502045e+03,5.051643721380672787e+02
1.352550404621494522e+02,5.650759136186105280e+01
3.818897379042816738e+02,7.100360762756720590e+01
1.122047658816560016e+02,5.077650798851760783e+01
1.059891753348186512e+03,1.641896148258805965e+02
1.618216101675564289e+02,5.798738762288058268e+01
8.695793210267737550e+02,4.479489177013240351e+02
9.855543208402732489e+02,9.588562709563882436e+01
7.353441064266751255e+02,1.720302865943367294e+02
5.483958115164122091e+02,1.017529028886871316e+02
#n_clusters: 0, n_segment_len: 1, n_training_class: 2
1.499653319589051307e+03,4.493051508671851479e+02
1.841319990265482147e+02,3.686527021347151845e+01
3.691188371145047427e+02,6.923861109602296438e+01
1.602482078334020912e+02,3.436197025225180113e+01
9.637533483216305967e+02,2.067824496271915962e+02
1.860361702165751581e+02,2.631089834911331593e+01
8.403704813517412049e+02,4.177265948348481857e+02
9.203274476426684032e+02,9.647866887753977494e+01
7.740336052167810976e+02,1.676719854818847182e+02
5.146404551151026681e+02,9.813859009579117298e+01
#n_clusters: 0, n_segment_len: 1, n_training_class: 3
1.253598152105268809e+03,2.423973497664458137e+02
1.491852577470390315e+02,6.485982222375560013e+01
3.824964303333990756e+02,6.937905252507174225e+01
1.093807146295036858e+02,4.910965059967782054e+01
9.920614781328190475e+02,1.762832761227818139e+02
1.470976214056004778e+02,1.668733727786496956e+01
5.640686400534998484e+02,2.888803675834351452e+02
6.483163222656323796e+02,8.283540698519661305e+01
7.616600835656087156e+02,1.741937126279182451e+02
3.902219575282380788e+02,1.086745785312074020e+02
#n_clusters: 0, n_segment_len: 1, n_training_class: 4
1.082911786150922808e+03,1.230620493274916498e+02
2.164865488852903752e+02,7.039447350862354824e+01
4.230088295459169672e+02,5.980596734558564265e+01
1.553813853754788283e+02,5.490068870489087516e+01
6.236018863620439561e+02,5.457314109325787399e+01
2.744801333207769289e+02,8.221255332016694695e+01
6.411393203936379450e+02,1.871886856209763437e+02
5.372725799110394291e+02,9.004546514953217695e+01
6.659844375291942242e+02,9.407200484379856675e+01
4.910228289270241362e+02,5.615355262784871115e+01
#n_clusters: 0, n_segment_len: 1, n_training_class: 5
1.340066986813001904e+03,3.977256274124501942e+02
1.541030507376716514e+02,6.868359835596430685e+01
3.917762950506570974e+02,6.914041508673655301e+01
1.128705680543333187e+02,4.925024084707614236e+01
1.000378685830940526e+03,1.466429631460546545e+02
1.221484905475261229e+02,3.029946891684659249e+00
5.973603673098182298e+02,3.052477480810678117e+02
7.537089967409234532e+02,9.667616240713135767e+01
7.293084824956529246e+02,1.986899535371206582e+02
4.359016029649345683e+02,1.235793832113530897e+02
#n_clusters: 0, n_segment_len: 1, n_training_class: 6
1.143090722432297525e+03,3.002590780346131396e+02
1.800054186981418525e+02,5.552393007428367611e+01
4.009179990000203020e+02,6.687904945249897537e+01
1.464807038429967747e+02,3.794681323744215717e+01
7.946750215472434320e+02,3.507322411727587053e+01
1.698043621910392460e+02,1.348902774328351484e+01
4.028530602762822355e+02,1.171840385613900821e+02
4.948883967179611432e+02,7.014802176300962344e+01
5.439315689172941575e+02,1.076046026626952994e+02
3.629168421732594538e+02,7.630883473826192187e+01
#n_clusters: 0, n_segment_len: 1, n_training_class: 7
8.759118722911680379e+02,6.121737200855187666e+01
1.613327072919360035e+02,5.947969403879540096e+01
3.925070152141897779e+02,6.747699313600010385e+01
1.240396696457092247e+02,4.585847794773147257e+01
7.452079521873389467e+02,2.549209412097725647e+01
1.448242513021777143e+02,1.021635103714834258e+01
4.299431202424712524e+02,2.022621705769724940e+02
4.223980044351361585e+02,9.425473168960202486e+01
6.190168877872650910e+02,1.470848459887948252e+02
3.487309064221890367e+02,8.090142514438444721e+01
#n_clusters: 0, n_segment_len: 1, n_training_class: 8
1.500493637017369565e+03,5.734311579435781141e+02
2.275991554457687016e+02,6.494027929768837737e+01
4.410902041311831567e+02,5.698857214067022880e+01
1.661881047348508957e+02,5.825057303367864137e+01
9.655994322403543038e+02,4.253859159179292959e+01
3.068722817108650247e+02,4.021957790586907322e+01
8.796310867838452623e+02,4.330619452008759822e+02
1.000289454768143628e+03,1.010134474837912393e+02
2.970813128254741855e+02,6.175452644342197317e+01
6.124281031085305358e+02,7.800846460972647378e+01
#n_clusters: 0, n_segment_len: 1, n_training_class: 9
1.031257490099955021e+03,1.299872150880292452e+02
1.570757979204778110e+02,4.954798013452199257e+01
3.902057400528728408e+02,6.753976926879801113e+01
1.345834355501609139e+02,4.109421660117322261e+01
7.373971552550586921e+02,4.934123033982483264e+01
1.420691540083460325e+02,1.980249529621835336e+01
4.819158272168899089e+02,2.087619324672963614e+02
4.999169087109953011e+02,8.357732110032692674e+01
5.594775601004056398e+02,1.165322515406380433e+02
3.315465515910483418e+02,7.384793258880995381e+01
