['delta', 'beta', 'alpha', 'chi', 'phi', 'rho', 'theta', 'kappa', 'gamma', 'mu']
(0, 0, 0, 10, 0, 167.23749297426443)
(0, 0, 0, 10, 1, 161.87243253390855)
(0, 0, 0, 10, 2, 238.07918935769726)
(0, 0, 0, 10, 3, 311.108014194684)
(0, 0, 0, 10, 4, 158.1975413991985)
(0, 0, 0, 10, 5, 245.41536520778394)
(0, 0, 0, 10, 6, 229.59232786229782)
(0, 0, 0, 10, 7, 135.92996543476073)
(0, 0, 0, 10, 8, 201.63225477090083)
(0, 0, 0, 10, 9, 375.7939812159803)
(0, 0, 0, 10, 10, 638.0990680834057)
(0, 0, 0, 10, 11, 400.54956804558486)
(0, 0, 0, 10, 12, 296.7393913674245)
(0, 0, 0, 10, 13, 350.91329716139654)
(0, 0, 0, 10, 14, 445.2220236010626)
(0, 0, 0, 10, 15, 278.40335737401455)
(0, 0, 0, 10, 16, 236.86403896181312)
(0, 0, 0, 10, 17, 185.2370147761652)
(0, 0, 0, 10, 18, 137.86765609884154)
(0, 0, 0, 10, 19, 149.17922587681528)
(0, 0, 0, 10, 20, 232.18969456276002)
(0, 0, 0, 10, 21, 167.62607962381588)
(0, 0, 0, 10, 22, 205.4870452585167)
(0, 0, 0, 10, 23, 203.2696182485925)
(0, 0, 0, 10, 24, 203.74095646425457)
(0, 0, 0, 10, 25, 119.26097214299219)
(0, 0, 0, 10, 26, 188.1530046169829)
(0, 0, 0, 10, 27, 148.93514596254744)
(0, 0, 0, 10, 28, 200.1200361426956)
(0, 0, 0, 10, 29, 113.1703277019245)
(0, 0, 0, 10, 30, 210.74474121821262)
(0, 0, 0, 10, 31, 299.2532357094816)
(0, 0, 0, 10, 32, 196.4997358824968)
(0, 0, 0, 10, 33, 252.03255746496907)
(0, 0, 0, 10, 34, 246.7801218062035)
(0, 0, 0, 10, 35, 233.05602097076948)
(0, 0, 0, 10, 36, 144.04677005862214)
(0, 0, 0, 10, 37, 289.72399865806443)
(0, 0, 0, 10, 38, 224.62176051445252)
(0, 0, 0, 10, 39, 184.6313821314723)
(0, 0, 0, 10, 40, 200.4108565803205)
(0, 0, 0, 10, 41, 195.10963126177745)
(0, 0, 0, 10, 42, 137.90229747753875)
(0, 0, 0, 10, 43, 304.3442009101903)
(0, 0, 0, 10, 44, 162.73653785871832)
(0, 0, 0, 10, 45, 279.8588704865068)
(0, 0, 0, 10, 46, 214.56261768635775)
(0, 0, 0, 10, 47, 143.56704533795204)
(0, 0, 0, 10, 48, 460.0742325901274)
(0, 0, 0, 10, 49, 154.08923299594872)
(0, 0, 0, 10, 50, 269.2943617925909)
(0, 0, 0, 10, 51, 237.59084107109712)
(0, 0, 0, 10, 52, 324.3624423287648)
(0, 0, 0, 10, 53, 122.66477763444733)
(0, 0, 0, 10, 54, 367.70090283010586)
(0, 0, 0, 10, 55, 129.6330534702211)
(0, 0, 0, 10, 56, 219.4195612383145)
(0, 0, 0, 10, 57, 277.5083207169775)
(0, 0, 0, 10, 58, 316.9521885557992)
(0, 0, 0, 10, 59, 222.8309717371367)
(0, 0, 0, 10, 60, 127.99912101412907)
(0, 0, 0, 10, 61, 233.0598489531582)
(0, 0, 0, 10, 62, 221.9241546865378)
(0, 0, 0, 10, 63, 131.61132505566337)
(0, 0, 0, 10, 64, 240.67482966234044)
(0, 0, 0, 10, 65, 169.54018558543078)
(0, 0, 0, 10, 66, 164.5948713539636)
(0, 0, 0, 10, 67, 199.61936765105511)
(0, 0, 0, 10, 68, 288.6027567340954)
(0, 0, 0, 10, 69, 219.71776242287595)
(0, 0, 0, 10, 70, 381.3374681791795)
(0, 0, 0, 10, 71, 450.23613301084623)
(0, 0, 0, 10, 72, 195.09354129355432)
(0, 0, 0, 10, 73, 237.8638740051941)
(0, 0, 0, 10, 74, 173.87404788775586)
(0, 0, 0, 10, 75, 394.8451652359262)
(0, 0, 0, 10, 76, 220.49333990481904)
(0, 0, 0, 10, 77, 266.6235199986758)
(0, 0, 0, 10, 78, 213.58494094402144)
(0, 0, 0, 10, 79, 201.3493284938181)
(0, 0, 0, 10, 80, 257.48121366833425)
(0, 0, 0, 10, 81, 278.9332025620955)
(0, 0, 0, 10, 82, 363.8285855662897)
(0, 0, 0, 10, 83, 263.24333453046756)
