(0, 0, 0, 993, 1.3236683207286344)
(0, 0, 0, 859, 1.4637904418192889)
(0, 0, 0, 298, 2.937551529739195)
(0, 0, 0, 553, 1.455011448350712)
(0, 0, 0, 672, 2.523262858669867)
(0, 0, 0, 971, 2.558944289843558)
(0, 0, 0, 27, 2.332421098846116)
(0, 0, 0, 231, 3.1226748949440717)
(0, 0, 0, 306, 1.4038640001581557)
(0, 0, 0, 706, 1.2815598641009462)
(0, 0, 0, 496, 1.6147172661175493)
(0, 0, 0, 558, 3.11058874870069)
(0, 0, 0, 784, 2.5581515801856223)
(0, 0, 0, 239, 1.982696423578518)
(0, 0, 0, 578, 1.7301019279440852)
(0, 0, 0, 55, 3.4818416987283323)
(0, 0, 0, 906, 1.9022762193573814)
(0, 0, 0, 175, 1.572082254226861)
(0, 0, 0, 14, 5.030524816607655)
(0, 0, 0, 77, 2.9377998898198157)
(0, 0, 0, 31, 1.203827748899043)
(0, 0, 0, 481, 1.4448835503446322)
(0, 0, 0, 310, 1.3512363816187096)
(0, 0, 0, 311, 2.0492836978772027)
(0, 0, 0, 883, 2.174562421277626)
(0, 0, 0, 788, 2.359546109453789)
(0, 0, 0, 45, 1.2092683506868962)
(0, 0, 0, 103, 3.933761937957051)
(0, 0, 0, 760, 11.878728093639543)
(0, 0, 0, 1, 3.6437319458261865)
(0, 0, 0, 823, 1.4144951073003404)
(0, 0, 0, 710, 4.335282779604927)
(0, 0, 0, 614, 2.078989706704948)
(0, 0, 0, 790, 10.360132927940741)
(0, 0, 0, 408, 2.878075491682185)
(0, 0, 0, 736, 1.5293961922849144)
(0, 0, 0, 957, 1.5870244558095434)
(0, 0, 0, 366, 1.4600439239543934)
(0, 0, 0, 918, 1.4399945747312213)
(0, 0, 0, 267, 1.5404952196162758)
(0, 0, 0, 230, 4.343996746186262)
(0, 0, 0, 996, 2.283190160168068)
(0, 0, 0, 635, 2.362053176240871)
(0, 0, 0, 698, 2.5313265677714027)
(0, 0, 0, 251, 1.4544329634678421)
(0, 0, 0, 783, 3.9235461810868744)
(0, 0, 0, 819, 1.3368848517088752)
(0, 0, 0, 141, 2.4312316359822943)
(0, 0, 0, 316, 2.082935611500022)
(0, 0, 0, 587, 3.0317035449038325)
(0, 0, 0, 331, 1.5139168255101192)
(0, 0, 0, 295, 1.5735704347751227)
(0, 0, 0, 262, 5.336265696046781)
(0, 0, 0, 432, 1.3792324351754073)
(0, 0, 0, 862, 2.316453423451594)
(0, 0, 0, 582, 1.8036349363763478)
(0, 0, 0, 272, 6.527107764311509)
(0, 0, 0, 270, 1.7793754124644954)
(0, 0, 0, 987, 1.7423551338998748)
(0, 0, 0, 319, 1.5860640845766292)
(0, 0, 0, 569, 1.8395297118459684)
(0, 0, 0, 643, 2.077241298179665)
(0, 0, 0, 142, 6.685070166014109)
(0, 0, 0, 202, 4.280548574655604)
(0, 0, 0, 413, 1.870337041033829)
(0, 0, 0, 196, 1.9470526763689662)
(0, 0, 0, 264, 1.5430127454542855)
(0, 0, 0, 531, 2.0317479490783095)
(0, 0, 0, 252, 1.891453060789698)
(0, 0, 0, 576, 3.258853451502695)
(0, 0, 0, 738, 1.594573709457229)
(0, 0, 0, 299, 6.769929986809239)
(0, 0, 0, 740, 1.4958721158683703)
(0, 0, 0, 247, 1.7045049115236977)
(0, 0, 0, 926, 2.875550837364727)
(0, 0, 0, 412, 1.9187196142617204)
(0, 0, 0, 389, 4.453297982079515)
(0, 0, 0, 796, 1.7905681087278995)
(0, 0, 0, 601, 1.471887982431589)
(0, 0, 0, 654, 3.3126311545364167)
(0, 0, 0, 261, 1.4256177367192158)
(0, 0, 0, 456, 1.4687918452237432)
(0, 0, 0, 386, 1.3469906259672522)
(0, 0, 0, 982, 1.695840914120784)
(0, 0, 0, 909, 1.9664495273073699)
(0, 0, 0, 693, 2.0971071517531503)
(0, 0, 0, 236, 1.943839264745717)
(0, 0, 0, 501, 1.1934018687268348)
(0, 0, 0, 497, 2.961616494022726)
(0, 0, 0, 874, 1.9909892899710595)
(0, 0, 0, 452, 1.931825027706837)
(0, 0, 0, 494, 8.665301843247498)
(0, 0, 0, 923, 1.3610240335201864)
(0, 0, 0, 279, 1.7997751247563563)
(0, 0, 0, 638, 2.76000860790968)
(0, 0, 0, 485, 2.201920526871217)
(0, 0, 0, 568, 1.1551179713703918)
(0, 0, 0, 108, 1.6493025152667835)
(0, 0, 0, 367, 2.8709384957087694)
(0, 0, 0, 644, 1.7882721965840755)
(0, 0, 0, 785, 5.177273238872238)
(0, 0, 0, 873, 4.332071634500529)
(0, 0, 0, 65, 1.7214450775118673)
(0, 0, 0, 902, 2.5867753264366744)
(0, 0, 0, 317, 2.857199058439502)
(0, 0, 0, 636, 2.3846619755788727)
(0, 0, 0, 666, 1.652565263861328)
(0, 0, 0, 789, 1.5491481021203266)
(0, 0, 0, 958, 2.905704654400563)
(0, 0, 0, 214, 3.373609865395548)
(0, 0, 0, 97, 2.063824325132431)
(0, 0, 0, 583, 1.5671005012921904)
(0, 0, 0, 466, 1.992951713203854)
(0, 0, 0, 523, 7.240765514758225)
(0, 0, 0, 255, 3.5717100071743033)
(0, 0, 0, 385, 1.835013034908489)
(0, 0, 0, 545, 4.69294767600701)
(0, 0, 0, 382, 4.121631628113409)
(0, 0, 0, 489, 2.8060289369715545)
(0, 0, 0, 513, 1.5341222496954001)
(0, 0, 0, 780, 3.5324261117937494)
(0, 0, 0, 904, 1.7077324324787375)
(0, 0, 0, 122, 1.5407724035475776)
(0, 0, 0, 946, 1.9358973066327303)
(0, 0, 0, 60, 2.021206795988122)
(0, 0, 0, 844, 1.5919149339475178)
(0, 0, 0, 372, 3.6876700000387386)
(0, 0, 0, 283, 2.2058212861506847)
(0, 0, 0, 939, 2.1176262417648317)
(0, 0, 0, 608, 1.339982487287562)
(0, 0, 0, 495, 2.5136072702811294)
(0, 0, 0, 630, 2.8670207452574363)
(0, 0, 0, 596, 4.1052292493175155)
(0, 0, 0, 713, 1.3232922667750606)
(0, 0, 0, 753, 2.9868688494933564)
(0, 0, 0, 624, 1.6736020366396727)
(0, 0, 0, 312, 3.9313152702093537)
(0, 0, 0, 8, 1.6854433837415863)
(0, 0, 0, 529, 3.2172088955670346)
(0, 0, 0, 876, 1.5671217134904722)
(0, 0, 0, 101, 1.2616225165432409)
(0, 0, 0, 615, 6.0634889237067435)
(0, 0, 0, 520, 0.8795715238291621)
(0, 0, 0, 249, 2.2666485892764574)
(0, 0, 0, 278, 1.7336849761791193)
(0, 0, 0, 424, 1.8898659810581764)
(0, 0, 0, 384, 2.618505928170292)
(0, 0, 0, 395, 1.5127225895073237)
(0, 0, 0, 54, 5.550251121279132)
(0, 0, 0, 34, 1.8220324516305504)
(0, 0, 0, 271, 2.0549808225254176)
(0, 0, 0, 30, 1.6117501988260927)
(0, 0, 0, 403, 1.0616940345202381)
(0, 0, 0, 757, 2.9493840918134038)
(0, 0, 0, 975, 1.2568153377458342)
(0, 0, 0, 990, 4.431211579533274)
(0, 0, 0, 457, 1.8056578065505084)
(0, 0, 0, 362, 2.0094403005312165)
(0, 0, 0, 860, 1.3819232266230563)
(0, 0, 0, 483, 1.6780196576613917)
(0, 0, 0, 580, 2.6023867913686893)
(0, 0, 0, 986, 1.7190936469595486)
(0, 0, 0, 688, 1.7302991096454818)
(0, 0, 0, 864, 3.1373173716338734)
(0, 0, 0, 927, 1.8671885614684658)
(0, 0, 0, 378, 4.584402440839168)
(0, 0, 0, 320, 2.6942247560424875)
(0, 0, 0, 942, 1.2024611266499)
(0, 0, 0, 351, 4.992923541407378)
(0, 0, 0, 418, 20.249626533141136)
(0, 0, 0, 945, 0.9344839820859981)
(0, 0, 0, 795, 2.7769395145800573)
(0, 0, 0, 145, 2.2597794233889434)
(0, 0, 0, 826, 8.151921339303861)
(0, 0, 0, 492, 3.4062316668590675)
(0, 0, 0, 751, 7.062748060619524)
(0, 0, 0, 240, 1.7886130966651785)
(0, 0, 0, 648, 1.509928229727401)
(0, 0, 0, 886, 1.8330455467942663)
(0, 0, 0, 144, 2.491323699094424)
(0, 0, 0, 767, 3.4187512227048185)
(0, 0, 0, 999, 5.2108078395706805)
(0, 0, 0, 467, 1.2377968540546151)
(0, 0, 0, 315, 2.3959635804939974)
(0, 0, 0, 989, 2.5174091774164147)
(0, 0, 0, 922, 1.9683073980361765)
(0, 0, 0, 717, 3.6583813435068944)
(0, 0, 0, 458, 1.5848047515287784)
(0, 0, 0, 773, 1.629752311350067)
(0, 0, 0, 204, 2.021876839149929)
(0, 0, 0, 834, 1.223312447361553)
(0, 0, 0, 832, 1.7176753732431194)
(0, 0, 0, 435, 1.6285326164243705)
(0, 0, 0, 5, 1.9278470134819015)
(0, 0, 0, 769, 1.9676825197993113)
(0, 0, 0, 679, 2.6586467154237354)
(0, 0, 0, 722, 1.6986553100692792)
(0, 0, 0, 215, 1.6321634129434646)
(0, 0, 0, 653, 2.0242141089118704)
(0, 0, 0, 150, 1.9376779631901058)
(0, 0, 0, 687, 2.6262427608587156)
(0, 0, 0, 500, 1.1694124029470554)
(0, 0, 0, 332, 1.2175468821039659)
(0, 0, 0, 979, 1.1828150868568688)
(0, 0, 0, 817, 1.0935466733830144)
(0, 0, 0, 620, 3.792791811769508)
(0, 0, 0, 814, 3.865060210469704)
(0, 0, 0, 516, 1.1522342529578828)
(0, 0, 0, 518, 2.471307540849298)
(0, 0, 0, 940, 2.72221462341038)
(0, 0, 0, 113, 6.363230913993983)
(0, 0, 0, 612, 1.5869139363660043)
(0, 0, 0, 37, 3.886561268289017)
(0, 0, 0, 894, 4.499741794778058)
(0, 0, 0, 895, 2.6737777627908534)
(0, 0, 0, 992, 1.3913290466678143)
(0, 0, 0, 158, 3.0607655896662136)
(0, 0, 0, 154, 3.8187486764722984)
(0, 0, 0, 40, 2.5732787915326436)
(0, 0, 0, 585, 2.82721716309731)
(0, 0, 0, 805, 1.5580354877716862)
(0, 0, 0, 592, 1.6769056085670027)
(0, 0, 0, 964, 1.1789744590605078)
(0, 0, 0, 266, 1.5368895933429285)
(0, 0, 0, 406, 1.9029761360170625)
(0, 0, 0, 294, 2.043215195789415)
(0, 0, 0, 604, 1.7205549404333718)
(0, 0, 0, 522, 2.3108051176890676)
(0, 0, 0, 18, 2.063340438525853)
(0, 0, 0, 425, 2.3833189134014456)
(0, 0, 0, 527, 1.3095240351731023)
(0, 0, 0, 308, 2.501880520394948)
(0, 0, 0, 622, 3.2572921141443127)
(0, 0, 0, 794, 1.539790586280448)
(0, 0, 0, 62, 1.4403037769797278)
(0, 0, 0, 79, 1.8177978026219845)
(0, 0, 0, 680, 4.653345597244599)
(0, 0, 0, 193, 3.161227414189387)
(0, 0, 0, 750, 1.694336398976717)
(0, 0, 0, 181, 5.756149115628056)
(0, 0, 0, 535, 1.9736502385146408)
(0, 0, 0, 484, 1.7560536034494307)
(0, 0, 0, 200, 2.1073256304356662)
(0, 0, 0, 364, 6.157074487060965)
(0, 0, 0, 991, 2.013228406374267)
(0, 0, 0, 462, 1.6718530906885167)
(0, 0, 0, 356, 1.356677058518108)
(0, 0, 0, 2, 2.666210696528961)
(0, 0, 0, 478, 2.3032717093750703)
(0, 0, 0, 695, 5.621309726938476)
(0, 0, 1, 0, 14.864717149223154)
(0, 0, 1, 1, 9.214080990291611)
(0, 0, 1, 2, 32.12934948043079)
(0, 0, 1, 3, 4.8275596100186045)
(0, 0, 1, 4, 26.336264197193852)
(0, 0, 1, 5, 24.14109496066574)
(0, 0, 1, 6, 10.69711271292831)
(0, 0, 1, 7, 21.824091716971875)
(0, 0, 1, 8, 11.972786485702759)
(0, 0, 1, 9, 13.655562102342039)
(0, 0, 1, 10, 15.610304226273692)
(0, 0, 1, 11, 21.86114679205151)
(0, 0, 1, 12, 15.6228907009059)
(0, 0, 1, 13, 2.1383157666945585)
(0, 0, 1, 14, 37.056117029427725)
(0, 0, 1, 15, 9.862779825312861)
(0, 0, 1, 16, 14.829276175551815)
(0, 0, 1, 17, 41.25253187829601)
(0, 0, 1, 18, 1.937696901652553)
(0, 0, 1, 19, 17.490545007731182)
(0, 0, 1, 20, 19.422076588443186)
(0, 0, 1, 21, 36.358643624197896)
(0, 0, 1, 22, 20.53092990695668)
(0, 0, 1, 23, 7.58463972347421)
(0, 0, 1, 24, 9.680028445385576)
(0, 0, 1, 25, 6.724404882953421)
(0, 0, 1, 26, 16.522687776445274)
(0, 0, 1, 27, 8.305180780283568)
(0, 0, 1, 28, 30.1876123111912)
(0, 0, 1, 29, 17.178567033795694)
(0, 0, 1, 30, 10.669358490726259)
(0, 0, 1, 31, 32.03799754418338)
(0, 0, 1, 32, 10.44223568846957)
(0, 0, 1, 33, 34.20349529496924)
(0, 0, 1, 34, 20.18514129317752)
(0, 0, 1, 35, 22.300774823352164)
(0, 0, 1, 36, 26.39029238107593)
(0, 0, 1, 37, 38.07730256390463)
(0, 0, 1, 38, 45.974929913063235)
(0, 0, 1, 39, 20.220728134439902)
(0, 0, 1, 40, 11.443197110012703)
(0, 0, 1, 41, 26.026786289621104)
(0, 0, 1, 42, 60.40826165744819)
(0, 0, 1, 43, 27.79049736613901)
(0, 0, 1, 44, 14.71564210749155)
(0, 0, 1, 45, 31.640914444331592)
(0, 0, 1, 46, 35.03507071890666)
(0, 0, 1, 47, 39.04024869104812)
(0, 0, 1, 48, 122.94511055958813)
(0, 0, 1, 49, 12.831565983196825)
(0, 0, 1, 50, 22.144247871805828)
(0, 0, 1, 51, 36.96447202089635)
(0, 0, 1, 52, 55.295235748591224)
(0, 0, 1, 53, 68.4853515074923)
(0, 0, 1, 54, 68.14415024739696)
(0, 0, 1, 55, 28.006834607598382)
(0, 0, 1, 56, 17.17848282778547)
(0, 0, 1, 57, 18.53781633112525)
(0, 0, 1, 58, 9.930768418895884)
(0, 0, 1, 59, 24.1642813646713)
(0, 0, 1, 60, 7.345088374056387)
(0, 0, 1, 61, 25.41576228606118)
(0, 0, 1, 62, 8.665919132315993)
(0, 0, 1, 63, 16.12931013985042)
(0, 0, 1, 64, 18.827335273999505)
(0, 0, 1, 65, 24.228292213181057)
(0, 0, 1, 66, 5.143885880000525)
(0, 0, 1, 67, 16.57702587574366)
(0, 0, 1, 68, 9.424801843495121)
(0, 0, 1, 69, 26.693568880849238)
(0, 0, 1, 70, 13.413093033473716)
(0, 0, 1, 71, 2.9256910618960865)
(0, 0, 1, 72, 41.15904495956078)
(0, 0, 1, 73, 7.6713824577594725)
(0, 0, 1, 74, 9.299475142550106)
(0, 0, 1, 75, 99.84932133005198)
(0, 0, 1, 76, 94.39790176114091)
(0, 0, 1, 77, 14.308215483207931)
(0, 0, 1, 78, 13.597411688769775)
(0, 0, 1, 79, 15.74496969580585)
(0, 0, 1, 80, 2.1596295203171674)
(0, 0, 1, 81, 36.405906797798096)
(0, 0, 1, 82, 12.69313388975158)
(0, 0, 1, 83, 37.36523371491902)
(0, 0, 1, 84, 13.280997288007667)
(0, 0, 1, 85, 7.318562008904737)
(0, 0, 1, 86, 16.01123415445154)
(0, 0, 1, 87, 26.311561426764044)
(0, 0, 1, 88, 10.526256829685016)
(0, 0, 1, 89, 45.73828066022116)
(0, 0, 1, 90, 45.46147572650532)
(0, 0, 1, 91, 26.133070523128964)
(0, 0, 1, 92, 90.26600933453872)
(0, 0, 1, 93, 23.273135992712987)
(0, 0, 1, 94, 10.874153601286588)
(0, 0, 1, 95, 35.362544786519294)
(0, 0, 1, 96, 36.55745734061875)
(0, 0, 1, 97, 4.9177406282923615)
(0, 0, 1, 98, 29.74843819061737)
(0, 0, 1, 99, 13.400974526156372)
(0, 0, 1, 100, 12.193569660519177)
(0, 0, 1, 101, 44.54560505314227)
(0, 0, 1, 102, 6.398928880511042)
(0, 0, 1, 103, 35.33337919483157)
(0, 0, 1, 104, 2.7426709745360704)
(0, 0, 1, 105, 1.7561042363084276)
(0, 0, 1, 106, 7.153591512459511)
(0, 0, 1, 107, 59.76364410739646)
(0, 0, 1, 108, 29.54442168431986)
(0, 0, 1, 109, 22.61850300888406)
(0, 0, 1, 110, 15.000950314722598)
(0, 0, 1, 111, 9.321350133742605)
(0, 0, 1, 112, 19.574515162953343)
(0, 0, 1, 113, 47.99082732842144)
(0, 0, 1, 114, 21.01697774066302)
(0, 0, 1, 115, 31.094255992563905)
(0, 0, 1, 116, 17.68165868553621)
(0, 0, 1, 117, 28.83569340684163)
(0, 0, 1, 118, 8.640828814932249)
(0, 0, 1, 119, 45.091799671943946)
(0, 0, 1, 120, 44.400112805082834)
(0, 0, 1, 121, 16.86584789023578)
(0, 0, 1, 122, 20.54156006738632)
(0, 0, 1, 123, 17.53857878364009)
(0, 0, 1, 124, 47.896323908824144)
(0, 0, 1, 125, 42.05998652118461)
(0, 0, 1, 126, 49.17210758427161)
(0, 0, 1, 127, 2.1682622300203)
(0, 0, 1, 128, 5.928873472049972)
(0, 0, 1, 129, 23.215955315179755)
(0, 0, 1, 130, 7.102658169193824)
(0, 0, 1, 131, 13.83969307326124)
(0, 0, 1, 132, 6.2673198070402645)
(0, 0, 1, 133, 38.7060224749086)
(0, 0, 1, 134, 16.044094102259724)
(0, 0, 1, 135, 22.07468560451603)
(0, 0, 1, 136, 9.649883160891472)
(0, 0, 1, 137, 14.846646184137052)
(0, 0, 1, 138, 23.577601017965446)
(0, 0, 1, 139, 24.885156998099358)
(0, 0, 1, 140, 58.60407858349248)
(0, 0, 1, 141, 4.170362223916912)
(0, 0, 1, 142, 12.591543677143727)
(0, 0, 1, 143, 45.45562401726276)
(0, 0, 1, 144, 39.16940306675143)
(0, 0, 1, 145, 43.51231813078066)
(0, 0, 1, 146, 23.202905307842908)
(0, 0, 1, 147, 2.751358119458485)
(0, 0, 1, 148, 15.194706034105952)
(0, 0, 1, 149, 41.197624325898666)
(0, 0, 1, 150, 67.68775686152708)
(0, 0, 1, 151, 8.8364691332101)
(0, 0, 1, 152, 25.622064328130104)
(0, 0, 1, 153, 16.36868237655475)
(0, 0, 1, 154, 8.34660243393275)
(0, 0, 1, 155, 40.750946413708725)
(0, 0, 1, 156, 41.76957872167791)
(0, 0, 1, 157, 37.13746423915255)
(0, 0, 1, 158, 5.752348961100018)
(0, 0, 1, 159, 49.78593800144921)
(0, 0, 1, 160, 1.8618067370866551)
(0, 0, 1, 161, 1.9846539979854083)
(0, 0, 1, 162, 6.974036553653003)
(0, 0, 1, 163, 20.051389524622344)
(0, 0, 1, 164, 10.005708987400078)
(0, 0, 1, 165, 26.30567865169739)
(0, 0, 1, 166, 15.517098261596548)
(0, 0, 1, 167, 42.88213189922884)
(0, 0, 1, 168, 7.966128224065906)
(0, 0, 1, 169, 11.91449804967346)
(0, 0, 1, 170, 21.442362938829152)
(0, 0, 1, 171, 16.60637699488231)
(0, 0, 1, 172, 31.365072072751765)
(0, 0, 1, 173, 42.169925962012016)
(0, 0, 1, 174, 91.38422034082825)
(0, 0, 1, 175, 13.894421143027953)
(0, 0, 1, 176, 79.5563197396361)
(0, 0, 1, 177, 11.415249980958391)
(0, 0, 1, 178, 21.70362489594151)
(0, 0, 1, 179, 38.5682772879742)
(0, 0, 1, 180, 11.560470882849586)
(0, 0, 1, 181, 3.438742209241132)
(0, 0, 1, 182, 27.178821609553683)
(0, 0, 1, 183, 19.435859645548785)
(0, 0, 1, 184, 16.103460600199377)
(0, 0, 1, 185, 1.7230336901778154)
(0, 0, 1, 186, 9.880519274129638)
(0, 0, 1, 187, 10.605165317294516)
(0, 0, 1, 188, 28.991420424678147)
(0, 0, 1, 189, 9.206570067069137)
(0, 0, 1, 190, 11.946023589436722)
(0, 0, 1, 191, 27.921740147111684)
(0, 0, 1, 192, 47.27816278944118)
(0, 0, 1, 193, 20.218839844772898)
(0, 0, 1, 194, 27.617876905503312)
(0, 0, 1, 195, 31.91436795008586)
(0, 0, 1, 196, 20.334186038388033)
(0, 0, 1, 197, 16.663225228889658)
(0, 0, 1, 198, 35.18621888190705)
(0, 0, 1, 199, 43.95516190580302)
(0, 0, 1, 200, 49.451816306301836)
(0, 0, 1, 201, 9.876038115388088)
(0, 0, 1, 202, 12.059924943886685)
(0, 0, 1, 203, 18.081034053177095)
(0, 0, 1, 204, 26.133958193097186)
(0, 0, 1, 205, 22.637654777502885)
(0, 0, 1, 206, 25.90565013605989)
(0, 0, 1, 207, 9.464746770895282)
(0, 0, 1, 208, 88.27575438076461)
(0, 0, 1, 209, 10.542586133360546)
(0, 0, 1, 210, 12.630792853637864)
(0, 0, 1, 211, 26.244589168622323)
(0, 0, 1, 212, 32.03334611250746)
(0, 0, 1, 213, 35.94650768656346)
(0, 0, 1, 214, 48.50840209616575)
(0, 0, 1, 215, 2.971678107570228)
(0, 0, 1, 216, 41.84874580288532)
(0, 0, 1, 217, 29.53924573839857)
(0, 0, 1, 218, 46.20887358602472)
(0, 0, 1, 219, 6.485572443616548)
(0, 0, 1, 220, 16.591751630394846)
(0, 0, 1, 221, 37.24064631432878)
(0, 0, 1, 222, 58.086469296079954)
(0, 0, 1, 223, 4.618859712898191)
(0, 0, 1, 224, 12.52431541857155)
(0, 0, 1, 225, 20.7582816544534)
(0, 0, 1, 226, 23.826881346739103)
(0, 0, 1, 227, 48.592550305279694)
(0, 0, 1, 228, 12.035148554367655)
(0, 0, 1, 229, 66.5166465827813)
(0, 0, 1, 230, 15.626473043573517)
(0, 0, 1, 231, 13.804996333242222)
(0, 0, 1, 232, 2.2356518020563962)
(0, 0, 1, 233, 21.249963669021323)
(0, 0, 1, 234, 14.852940570586739)
(0, 0, 1, 235, 3.3853873981196045)
(0, 0, 1, 236, 11.23438853854996)
(0, 0, 1, 237, 11.889946680519117)
(0, 0, 1, 238, 2.5049090225457618)
(0, 0, 1, 239, 23.28853773372039)
(0, 0, 1, 240, 10.945206159645846)
(0, 0, 1, 241, 27.22222608525846)
(0, 0, 1, 242, 29.152068556624734)
(0, 0, 1, 243, 11.743478961216963)
(0, 0, 1, 244, 30.279033932657857)
(0, 0, 1, 245, 47.67130803548136)
